SKU,Product Name,Product Description,External Image URL,Wordpress Media Library URL
370150,Puma JR Taylor Polo,"PUMA Golf Clothing Size Guide 
Tee up with classic style and unbeatable performance with the athletic and sporty PUMA® Golf Taylor Polo. A color-blocked golf polo inspired by a traditional rugby shirt.
Supersoft CLOUDSPUN™ four-way stretch fabric allows a wide range of motion and accelerated dry time.
dryCELL performance technology wicks away perspiration to promote a comfortably dry personal climate.
FUSIONYARN Flex fabric is quick-drying and flexible promoting all-day cool and unrestricted comfort.
Spread collar.
Three-button placket.
Short sleeves.
High-low hem with split sides.
92% polyester, 8% elastane.
Machine wash, dry flat.
Imported.
Measurements:

     Length: 30 in
     Chest Measurement: 44 in
     Sleeve Length: 15 in
    

Product measurements were taken using size MD. Please note that measurements may vary by size.",https://images-na.ssl-images-amazon.com/images/I/91SO4jj0C2L._AC_UX385_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma JR Taylor Polo.jpg
370150,Puma JR Slow Play Polo,"PUMA Golf Kids Size Chart 
Showcasing classic lines, a relaxed fit and moisture-wicking fabrication, the short sleeve PUMA® Golf KidsSlow Play Polo shirt takes his sporty style beyond basic.
Fold-down collar.
Two-button placket.
Straight hem.
92% polyester, 8% elastane.
Machine wash, tumble dry.
Imported.
Measurements:

     Length: 20 in
    

Product measurements were taken using size XS (7 Big Kids). Please note that measurements may vary by size.",https://images-na.ssl-images-amazon.com/images/I/71Iq1ZToeDL._AC_UX342_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma JR Slow Play Polo.jpg
370150,Puma JR Road Map Polo,"Go the distance in the road map Asym golf polo. Engineered with dry cell technology to draw sweat away from your skin and a UV resistant finish to protect you from the sun's radiation, this modern graphic look is a guaranteed style standout.",https://images-na.ssl-images-amazon.com/images/I/81eBgRDK0OL._AC_UX385_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma JR Road Map Polo.jpg
370150,Puma JR Utility Patch Cap,"PUMA Golf Kids Size Chart 
It's #GOTIME! Top off your golf attire with the sweet PUMA® Golf 110 Snapback Cap.
dryCELL performance technology wicks away perspiration to promote a comfortably dry personal climate.
Five-panel construction.
Raised TPU PUMA® and Cat Logo at front.
Pre-curved brim.
Moisture-wicking performance sweatband.
Adjustable snap-back closure.
95% polyester, 5% elastane.
Hand wash.
Imported.
Measurements:

     Circumference: 22 in
     Brim: 3 in",https://images-na.ssl-images-amazon.com/images/I/81hJlWCVmOL._AC_SX679_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma JR Utility Patch Cap.jpg
370150,Puma Girls Heather Polo,"Look good and play with confidence in the girl's Sleeveless Heather Polo. The soft heathered fabric with DRYCELL technology to wick moisture, this polo will keep you cool, dry, calm, collected and styling through your round.",https://images-na.ssl-images-amazon.com/images/I/71pgZS6ZNgL._AC_UY606_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Girls Heather Polo.jpg
370150,Puma Girls Links Polo,The perfect short to pair with any polo in your closet. Dry cell technology helps to Wick moisture for added comfort.,https://images-na.ssl-images-amazon.com/images/I/71slEqTNNbL._AC_UX569_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Girls Links Polo.jpg
370150,Puma Girls Knit Skirt,"The Solid Knit Golf Skirt brings a touch of sophistication to the course. Engineered to shield your skin from the sun and enhanced with dry CELL Technology to draw sweat away from your skin, this practical piece is a great addition to your golf apparel collection.",https://images-na.ssl-images-amazon.com/images/I/51GgsXLgBqL._AC_UX522_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Girls Knit Skirt.jpg
370150,Puma JR Girls Cap,Adjustable Velcro closure. Screen printed PUMA Cat logo,https://images-na.ssl-images-amazon.com/images/I/51cjutRu%2BdL._AC_UX466_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma JR Girls Cap.jpg
370150,Puma Girls SL Floral Polo,"A winner on and off the course, this floral sleeveless polo features a trendy bloom pattern with a subtle pop of color. The polo utilizes a high stretch, moisture wicking fabric for a comfortable fit, coupled with dry cell technology and UPF 40 for a performance-ready, and fabulous looking top.",https://images-na.ssl-images-amazon.com/images/I/81auXqn%2ByyL._AC_UY550_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Girls SL Floral Polo.jpg
370150,Puma Girls SS Floral Polo,"A winner on and off the course, this floral sleeveless polo features a trendy bloom pattern with a subtle pop of color. The polo utilizes a high stretch, moisture wicking fabric for a comfortable fit, coupled with dry cell technology and UPF 40 for a performance-ready, and fabulous looking top.",https://images-na.ssl-images-amazon.com/images/I/81auXqn%2ByyL._AC_UY550_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Girls SS Floral Polo.jpg
370150,Puma JR Grip Fusion 2.0 Shoe,"Inspired by the adult's grip fusion 2.0, The grip fusion 2.0 jrs. Boasts an extremely comfortable fit, Waterproof microfiber upper and sporty midsole that will keep you cool and comfortable all-day long.",https://images-na.ssl-images-amazon.com/images/I/71cUNdmhsTL._AC_UX535_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma JR Grip Fusion 2.0 Shoe.jpg
370150,Puma Girls Short,French terry shorts with PUMA written down the side,https://images-na.ssl-images-amazon.com/images/I/81kPlaa8BRL._AC_UX466_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Puma Girls Short.jpg
370150,Callaway SuperSoft Wht - Sleeve,"Callaway Supersoft Magna is an oversized golf ball with a super easy-to-hit construction for increased distance and high, consistent launch. More Forgiveness and Consistency From A Larger Golf Ball Magna is larger, yes larger, than a standard golf ball while still conforming to the rules of golf. Its higher center of gravity and high MOI allow golfers, especially developing golfers and slow swing speed players, to make better contact on the club face to promote more consistent shots with high launch. Longer Distance and Increased Accuracy From The Ultra-Low Compression Core The proven Supersoft low compression core promotes faster ball speed and low spin for longer, straighter flight on full shots. Long Carry and Long Distance From New Low-Drag HEX Aerodynamics Newly designed HEX Aerodynamics for this oversized ball are optimized to promote a lower spin rate, to reduce drag and enhance lift for increased carry, higher flight and longer distance. Enhanced Feel and Increased Greenside Control from the New Softer Cover A Soft Trionomer cover formulation for shot-stopping wedge spin and great feel.",https://images-na.ssl-images-amazon.com/images/I/51QXyK1ULeL._AC_SX466_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Callaway SuperSoft Wht - Sleeve.jpg
370150,Callaway SuperSoft Green -Sleeve,"What do you get when you combine the lowest compression golf ball ever with HEX Aerodynamics? A long, straight distance ball that is incredibly soft of course.",https://images-na.ssl-images-amazon.com/images/I/51iusb7cpfL._AC_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Callaway SuperSoft Green -Sleeve.jpg
370150,Callaway SuperSoft Pink - Sleeve,"From the Manufacturer What do you get when you combine the lowest compression golf ball on the market with HEX Aerodynamics? A long, straight distance ball that is incredibly soft of course.",https://images-na.ssl-images-amazon.com/images/I/719s4o70vHL._AC_SX679_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Callaway SuperSoft Pink - Sleeve.jpg
370150,Callaway Supersoft Orng - Sleeve,"What do you get when you combine the lowest compression golf ball ever with HEX Aerodynamics? A long, straight distance ball that is incredibly soft of course.",https://images-na.ssl-images-amazon.com/images/I/51iusb7cpfL._AC_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Callaway Supersoft Orng - Sleeve.jpg
370150,Callaway ERC Soft - Sleeve,3 ball sleeve,https://images-na.ssl-images-amazon.com/images/I/61ZHI1FDCaL._AC_SX679_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Callaway ERC Soft - Sleeve.jpg
370150,Callaway SuperSoft Red - Sleeve,The Callaway Golf Supersoft Matte Red Golf Balls are designed for long distance off the tee and a high-quality soft feel off your clubs. The Supersoft is available in a large selection of color options with a smooth matte finish for reduced glare.,https://images-na.ssl-images-amazon.com/images/I/51tc2AHrDEL._AC_SY450_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Callaway SuperSoft Red - Sleeve.jpg
370150,Callaway ERC Soft YLW Triple Track,3 Ball yellow sleeve,https://images-na.ssl-images-amazon.com/images/I/81aVoxmPf4L._AC_SX466_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Callaway ERC Soft YLW Triple Track.jpg
370150,TaylorMade TP5 - Sleeve,3 ball sleeve,https://images-na.ssl-images-amazon.com/images/I/51sC94AFKVL._AC_SX466_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/TaylorMade TP5 - Sleeve.jpg
370150,TaylorMade TP5x - Sleeve,3 ball sleeve,https://images-na.ssl-images-amazon.com/images/I/41zqNC0LMkL._AC_SX466_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/TaylorMade TP5x - Sleeve.jpg
370150,Titleist ProV1 2019 - Sleeve,Golf Ball Sleeve,https://images-na.ssl-images-amazon.com/images/I/61c1LMiarZL._AC_SX466_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Titleist ProV1 2019 - Sleeve.jpg
370150,Titleist ProV1X 2019 - Sleeve,Golf Ball Sleeve,https://images-na.ssl-images-amazon.com/images/I/61I2XH3VkPL._AC_SY355_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Titleist ProV1X 2019 - Sleeve.jpg
370150,Titleist ProV1 Yellow 19' - Sleeve,"Even Softer Feel, More Distance and Longer Lasting Tour-proven around the globe, the new Titleist Pro V1 golf ball is engineered to deliver exceptional distance, consistent flight, very soft feel, Drop-and-Stop greenside control and longer lasting durability. The multi-component construction of the Pro V1 golf ball utilizes a softer compression ZG process core technology, features a responsive ionomeric casing layer, and an improved high-performance Urethane Elastomer cover system with a 352 tetrahedral dimple design.",https://images-na.ssl-images-amazon.com/images/I/416zfP-tzWL._AC_SY679_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Titleist ProV1 Yellow 19' - Sleeve.jpg
370150,Titleist Pro V1X Yellow - sleeve,Titleist AVX golf ball sleeve of 3 yellow,https://images-na.ssl-images-amazon.com/images/I/51jIe0MZApL._AC_SX569_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Titleist Pro V1X Yellow - sleeve.jpg
370150,Titleist Tour Soft White '20 Sleeve,"Do you want to experience better performance and feel? Look no further. The all new Titleist Tour soft has our highest core ever and a 4CE cover that provides soft feel, commanding distance and excellent short game performance.",https://images-na.ssl-images-amazon.com/images/I/51twNUX5-xL._AC_SX569_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Titleist Tour Soft White '20 Sleeve.jpg
370150,Titleist TruFeel White '20 Sleeve,3 golf ball pack of Titleist TourSoft White,https://images-na.ssl-images-amazon.com/images/I/61VtInG-NBL._AC_SX679_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Titleist TruFeel White '20 Sleeve.jpg
370150,Titleist Tour Soft YLW '20 Sleeve,Titleist AVX golf ball sleeve of 3 yellow,https://images-na.ssl-images-amazon.com/images/I/51jIe0MZApL._AC_SX569_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Titleist Tour Soft YLW '20 Sleeve.jpg
370150,Titleist TruFeel YLW '20 Sleeve,Titleist AVX golf ball sleeve of 3 yellow,https://images-na.ssl-images-amazon.com/images/I/51jIe0MZApL._AC_SX569_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Titleist TruFeel YLW '20 Sleeve.jpg
370150,Titleist TruFeel Red '20 Sleeve,"Even Softer Feel, More Distance and Longer Lasting Tour-proven around the globe, the new Titleist Pro V1 golf ball is engineered to deliver exceptional distance, consistent flight, very soft feel, Drop-and-Stop greenside control and longer lasting durability. The multi-component construction of the Pro V1 golf ball utilizes a softer compression ZG process core technology, features a responsive ionomeric casing layer, and an improved high-performance Urethane Elastomer cover system with a 352 tetrahedral dimple design.",https://images-na.ssl-images-amazon.com/images/I/416zfP-tzWL._AC_SY679_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Titleist TruFeel Red '20 Sleeve.jpg
370150,Titleist Velcocity White '20 Sleeve,Softer core and Titleist's fastest cover blend to generate extremely low spin and even more distance. It produces high flight on all shots to enhance distance and help stop the ball on the green.,https://images-na.ssl-images-amazon.com/images/I/5149KMBDFsL._AC_SX425_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Titleist Velcocity White '20 Sleeve.jpg
370150,Titleist Velocity ORNG '20 Sleeve,Softer core and Titleist's fastest cover blend to generate extremely low spin and even more distance. It produces high flight on all shots to enhance distance and help stop the ball on the green.,https://images-na.ssl-images-amazon.com/images/I/21IrbWJO0CL._AC_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Titleist Velocity ORNG '20 Sleeve.jpg
370150,Titleist Velocity Pink '20 Sleeve,Softer core and Titleist's fastest cover blend to generate extremely low spin and even more distance. It produces high flight on all shots to enhance distance and help stop the ball on the green.,https://images-na.ssl-images-amazon.com/images/I/5149KMBDFsL._AC_SX425_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Titleist Velocity Pink '20 Sleeve.jpg
370150,Titleist Velocity Green '20 Sleeve,Softer core and Titleist's fastest cover blend to generate extremely low spin and even more distance. It produces high flight on all shots to enhance distance and help stop the ball on the green.,https://images-na.ssl-images-amazon.com/images/I/5149KMBDFsL._AC_SX425_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Titleist Velocity Green '20 Sleeve.jpg
370150,Titleist AVX White '20 Sleeve,"REMARKABLE DISTANCE WITH EXCEPTIONALLY SOFT FEEL The New Titleist AVX golf ball utilizes breakthrough core, cover and aerodynamic technology. AVX is a premium performance golf ball for golfers who prioritize distance and extremely soft feel with a piercing, low ball flight. It has been engineered to be the lowest flying, lowest spinning and softest feeling high performance golf ball in the Titleist line. Player Benefits: Remarkable Distance and Penetrating Flight Very Low Long Game and Iron Spin Exceptionally Soft Feel Premium Scoring Control Features: CORE - An innovative, high speed, low compression core results in a powerful engine to drive remarkable distance with exceptionally soft feel. COVER - A proprietary GRN41 urethane cover delivers premium scoring control with exceptionally soft feel and long-lasting durability. CASING LAYER - The high flex casing layer enhances speed and controls spin to promote even greater distance. AERODYNAMICS - Unique 352 Tetrahedral Catenary Dimple design delivers optimal flight consistency on all shots.",https://images-na.ssl-images-amazon.com/images/I/71plXlK5BrL._AC_SX466_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Titleist AVX White '20 Sleeve.jpg
370150,Callaway Solaire 11 pc Set,"The new Callaway Solaire Sets are designed specifically for women golfers, with a premium design, fit and performance to help them hit their best shots out on the course. This set has been completely redesigned for a premium, authentic look at address and in the bag, led by the high-end pink and black finish options in the club head and in the shaft. Solaire is also engineered with a premium package of loft configurations lightweight designs and Callaway distance technologies for tremendous course coverage and longer shots from tee-to-green.",https://images-na.ssl-images-amazon.com/images/I/41ay-TM4dzL._AC_SY450_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Callaway Solaire 11 pc Set.jpg
370150,Callaway Mavrik Pro Graph Irons,"Our Oversized Iron Headcovers are specifically designed to fit oversized and hybrid iron sets. The set features 8 headcovers: 4-PW, X. They are made of a breathable fabric that reduces moisture build-up. They will fit both right or left handed clubs. Easy to put on and take off. Provides excellent protection for all irons. A great gift for any golfer.",https://images-na.ssl-images-amazon.com/images/I/71R1fHz7bvL._AC_SY450_.jpg,https://websitename.com/wp-content/uploads/sites/2/2020/04/Callaway Mavrik Pro Graph Irons.jpg
